,SkinID,Label,ITA,Wavelengths,Max,Min,FractionClipped,AnyClipping
1536,SKIN38,Bicep,-63.59,760,4095.0,0.0,0.0022440211454431962,1.0
1549,SKIN38,Neck,-67.30666666666666,760,4095.0,0.0,0.002420558286516854,1.0
1562,SKIN38,Leg,-66.89,760,4095.0,0.0,0.0024893199906367044,1.0
1575,SKIN38,Forearm,-42.13,760,4095.0,0.0,0.0019825681764981274,1.0
1537,SKIN38,Bicep,-63.59,800,4095.0,0.0,0.002029933286516854,1.0
1550,SKIN38,Neck,-67.30666666666666,800,4095.0,0.0,0.0020587059144818974,1.0
1563,SKIN38,Leg,-66.89,800,4095.0,0.0,0.0021815991729088637,1.0
1576,SKIN38,Forearm,-42.13,800,4095.0,0.0,0.001525375994850187,1.0
1538,SKIN38,Bicep,-63.59,850,4095.0,0.0,0.0012686778245942572,1.0
1551,SKIN38,Neck,-67.30666666666666,850,4095.0,0.0,0.0012996449750312111,1.0
1564,SKIN38,Leg,-66.89,850,4095.0,0.0,0.001395228620474407,1.0
1577,SKIN38,Forearm,-42.13,850,4095.0,0.0,0.000547533356741573,1.0
1539,SKIN38,Bicep,-63.59,910,4061.5555555555557,0.0,0.0001872659176029963,1.0
1552,SKIN38,Neck,-67.30666666666666,910,4051.8888888888887,0.0,0.0003108906835205992,1.0
1565,SKIN38,Leg,-66.89,910,4095.0,0.0,0.00020994264981273405,1.0
1578,SKIN38,Forearm,-42.13,910,3764.75,316.75,1.8287687265917604e-07,0.08333333333333333
1540,SKIN38,Bicep,-63.59,930,3622.1111111111113,0.0,4.803565855181023e-05,1.0
1553,SKIN38,Neck,-67.30666666666666,930,3749.6666666666665,0.0,0.0001285014825218477,1.0
1566,SKIN38,Leg,-66.89,930,3962.8888888888887,0.0,3.925756866416979e-05,1.0
1579,SKIN38,Forearm,-42.13,930,3324.3333333333335,655.5,0.0,0.0
1541,SKIN38,Bicep,-63.59,950,3486.1111111111113,71.44444444444444,1.2191791510611738e-06,0.3333333333333333
1554,SKIN38,Neck,-67.30666666666666,950,3547.1111111111113,43.44444444444444,2.3895911360799003e-05,0.5555555555555556
1567,SKIN38,Leg,-66.89,950,3809.6666666666665,159.66666666666666,9.75343320848939e-07,0.1111111111111111
1580,SKIN38,Forearm,-42.13,950,3361.9166666666665,1007.3333333333334,0.0,0.0
1542,SKIN38,Bicep,-63.59,980,3153.8888888888887,723.8888888888889,0.0,0.0
1555,SKIN38,Neck,-67.30666666666666,980,3216.6666666666665,573.8888888888889,0.0,0.0
1568,SKIN38,Leg,-66.89,980,3448.8888888888887,852.8888888888889,0.0,0.0
1581,SKIN38,Forearm,-42.13,980,3194.75,1428.0833333333333,0.0,0.0
1543,SKIN38,Bicep,-63.59,1030,2665.1111111111113,1289.888888888889,0.0,0.0
1556,SKIN38,Neck,-67.30666666666666,1030,2711.777777777778,1203.6666666666667,0.0,0.0
1569,SKIN38,Leg,-66.89,1030,2798.1111111111113,1368.0,0.0,0.0
1582,SKIN38,Forearm,-42.13,1030,2647.25,1696.75,0.0,0.0
1544,SKIN38,Bicep,-63.59,1080,2512.1111111111113,1556.4444444444443,0.0,0.0
1557,SKIN38,Neck,-67.30666666666666,1080,2526.8888888888887,1512.4444444444443,0.0,0.0
1570,SKIN38,Leg,-66.89,1080,2594.8888888888887,1597.5555555555557,0.0,0.0
1583,SKIN38,Forearm,-42.13,1080,2488.25,1818.8333333333333,0.0,0.0
1545,SKIN38,Bicep,-63.59,1100,2458.777777777778,1673.4444444444443,0.0,0.0
1558,SKIN38,Neck,-67.30666666666666,1100,2491.3333333333335,1608.111111111111,0.0,0.0
1571,SKIN38,Leg,-66.89,1100,2538.5555555555557,1707.7777777777778,0.0,0.0
1584,SKIN38,Forearm,-42.13,1100,2472.4166666666665,1874.5833333333333,0.0,0.0
1546,SKIN38,Bicep,-63.59,1210,2764.1111111111113,1711.888888888889,0.0,0.0
1559,SKIN38,Neck,-67.30666666666666,1210,2742.4444444444443,1670.7777777777778,0.0,0.0
1572,SKIN38,Leg,-66.89,1210,2764.1111111111113,1794.888888888889,0.0,0.0
1585,SKIN38,Forearm,-42.13,1210,2737.4166666666665,1856.0,0.0,0.0
1586,SKIN39,Bicep,-21.659999999999997,700,4095.0,0.0,0.0017426946785268414,1.0
1599,SKIN39,Neck,-14.976666666666667,700,4095.0,0.0,0.0015193410580524344,1.0
1612,SKIN39,Leg,-46.25333333333333,700,4095.0,0.0,0.00228376638576779,1.0
1625,SKIN39,Forearm,-39.06666666666666,700,4095.0,0.0,0.0018090180243445695,1.0
1587,SKIN39,Bicep,-21.659999999999997,730,4095.0,0.0,0.0018775358926342068,1.0
1600,SKIN39,Neck,-14.976666666666667,730,4095.0,0.0,0.0017124590355805241,1.0
1613,SKIN39,Leg,-46.25333333333333,730,4095.0,0.0,0.002511021379525593,1.0
1626,SKIN39,Forearm,-39.06666666666666,730,4095.0,0.0,0.002109850479868914,1.0
1588,SKIN39,Bicep,-21.659999999999997,760,4095.0,0.0,0.0015161711922596756,1.0
1601,SKIN39,Neck,-14.976666666666667,760,4095.0,0.0,0.001201866807116105,1.0
1614,SKIN39,Leg,-46.25333333333333,760,4095.0,0.0,0.0021438046192259674,1.0
1627,SKIN39,Forearm,-39.06666666666666,760,4095.0,0.0,0.0017459255032771538,1.0
1589,SKIN39,Bicep,-21.659999999999997,800,4095.0,0.0,0.0010360584425717853,1.0
1602,SKIN39,Neck,-14.976666666666667,800,4095.0,0.0,0.0006015429931335829,1.0
1615,SKIN39,Leg,-46.25333333333333,800,4095.0,0.0,0.001752691947565543,1.0
1628,SKIN39,Forearm,-39.06666666666666,800,4095.0,0.0,0.0011618167720037454,1.0
1590,SKIN39,Bicep,-21.659999999999997,850,4095.0,0.0,0.00018555906679151063,1.0
1603,SKIN39,Neck,-14.976666666666667,850,4062.1111111111113,153.33333333333334,2.170138888888889e-05,0.5555555555555556
1616,SKIN39,Leg,-46.25333333333333,850,4095.0,0.0,0.0008217267478152309,1.0
1629,SKIN39,Forearm,-39.06666666666666,850,4095.0,0.0,0.00031765712780898876,1.0
1591,SKIN39,Bicep,-21.659999999999997,910,3223.0,418.55555555555554,0.0,0.0
1604,SKIN39,Neck,-14.976666666666667,910,3111.1111111111113,1067.5555555555557,0.0,0.0
1617,SKIN39,Leg,-46.25333333333333,910,3921.3333333333335,97.0,5.120552434456929e-06,0.5555555555555556
1630,SKIN39,Forearm,-39.06666666666666,910,3415.0833333333335,65.33333333333333,3.291783707865169e-06,0.4166666666666667
1592,SKIN39,Bicep,-21.659999999999997,930,2884.5555555555557,670.8888888888889,0.0,0.0
1605,SKIN39,Neck,-14.976666666666667,930,2817.222222222222,1241.4444444444443,0.0,0.0
1618,SKIN39,Leg,-46.25333333333333,930,3464.0,395.22222222222223,0.0,0.0
1631,SKIN39,Forearm,-39.06666666666666,930,2995.4166666666665,269.0,1.8287687265917604e-07,0.08333333333333333
1593,SKIN39,Bicep,-21.659999999999997,950,2932.0,1028.0,0.0,0.0
1606,SKIN39,Neck,-14.976666666666667,950,2943.777777777778,1522.3333333333333,0.0,0.0
1619,SKIN39,Leg,-46.25333333333333,950,3366.8888888888887,813.5555555555555,0.0,0.0
1632,SKIN39,Forearm,-39.06666666666666,950,3133.0,724.4166666666666,0.0,0.0
1594,SKIN39,Bicep,-21.659999999999997,980,2830.6666666666665,1431.111111111111,0.0,0.0
1607,SKIN39,Neck,-14.976666666666667,980,2917.8888888888887,1804.3333333333333,0.0,0.0
1620,SKIN39,Leg,-46.25333333333333,980,3145.6666666666665,1286.3333333333333,0.0,0.0
1633,SKIN39,Forearm,-39.06666666666666,980,3041.1666666666665,1159.25,0.0,0.0
1595,SKIN39,Bicep,-21.659999999999997,1030,2511.4444444444443,1667.4444444444443,0.0,0.0
1608,SKIN39,Neck,-14.976666666666667,1030,2520.8888888888887,1885.7777777777778,0.0,0.0
1621,SKIN39,Leg,-46.25333333333333,1030,2674.8888888888887,1603.888888888889,0.0,0.0
1634,SKIN39,Forearm,-39.06666666666666,1030,2594.25,1443.3333333333333,0.0,0.0
1596,SKIN39,Bicep,-21.659999999999997,1080,2407.777777777778,1794.888888888889,0.0,0.0
1609,SKIN39,Neck,-14.976666666666667,1080,2413.3333333333335,1934.7777777777778,0.0,0.0
1622,SKIN39,Leg,-46.25333333333333,1080,2521.8888888888887,1733.0,0.0,0.0
1635,SKIN39,Forearm,-39.06666666666666,1080,2470.25,1636.75,0.0,0.0
1597,SKIN39,Bicep,-21.659999999999997,1100,2391.6666666666665,1854.5555555555557,0.0,0.0
1610,SKIN39,Neck,-14.976666666666667,1100,2415.777777777778,1967.5555555555557,0.0,0.0
1623,SKIN39,Leg,-46.25333333333333,1100,2484.6666666666665,1804.4444444444443,0.0,0.0
1636,SKIN39,Forearm,-39.06666666666666,1100,2455.25,1728.8333333333333,0.0,0.0
1598,SKIN39,Bicep,-21.659999999999997,1210,2847.8888888888887,1661.2222222222222,0.0,0.0
1611,SKIN39,Neck,-14.976666666666667,1210,2859.5555555555557,1751.6666666666667,0.0,0.0
1624,SKIN39,Leg,-46.25333333333333,1210,2857.6666666666665,1728.6666666666667,0.0,0.0
1637,SKIN39,Forearm,-39.06666666666666,1210,2883.0833333333335,1503.9166666666667,0.0,0.0
1638,SKIN40,Bicep,-27.86,700,4095.0,0.0,0.0019611715823970037,1.0
1651,SKIN40,Neck,-59.24666666666667,700,4095.0,0.0,0.001993845583645443,1.0
1664,SKIN40,Leg,-50.44333333333333,700,4095.0,0.0,0.0023252184769038697,1.0
1677,SKIN40,Forearm,-42.056666666666665,700,4095.0,0.0,0.0018176132373595507,1.0
1639,SKIN40,Bicep,-27.86,730,4095.0,0.0,0.0021767224563046194,1.0
1652,SKIN40,Neck,-59.24666666666667,730,4095.0,0.0,0.002269867743445693,1.0
1665,SKIN40,Leg,-50.44333333333333,730,4095.0,0.0,0.0026458625936329593,1.0
1678,SKIN40,Forearm,-42.056666666666665,730,4095.0,0.0,0.0020719949672284646,1.0
1640,SKIN40,Bicep,-27.86,760,4095.0,0.0,0.0017575686641697877,1.0
1653,SKIN40,Neck,-59.24666666666667,760,4095.0,0.0,0.001977752418851436,1.0
1666,SKIN40,Leg,-50.44333333333333,760,4095.0,0.0,0.0021998868601747815,1.0
1679,SKIN40,Forearm,-42.056666666666665,760,4095.0,0.0,0.001642051439606742,1.0
1641,SKIN40,Bicep,-27.86,800,4095.0,0.0,0.001271847690387016,1.0
1654,SKIN40,Neck,-59.24666666666667,800,4095.0,0.0,0.001544943820224719,1.0
1667,SKIN40,Leg,-50.44333333333333,800,4095.0,0.0,0.0017663467540574285,1.0
1680,SKIN40,Forearm,-42.056666666666665,800,4095.0,0.0,0.0010502618796816479,1.0
1642,SKIN40,Bicep,-27.86,850,4095.0,0.0,0.0003062578027465668,1.0
1655,SKIN40,Neck,-59.24666666666667,850,4095.0,0.0,0.0005947155898876406,1.0
1668,SKIN40,Leg,-50.44333333333333,850,4095.0,0.0,0.000812460986267166,1.0
1681,SKIN40,Forearm,-42.056666666666665,850,4095.0,0.0,0.00027431530898876406,1.0
1643,SKIN40,Bicep,-27.86,910,3379.0,393.3333333333333,0.0,0.0
1656,SKIN40,Neck,-59.24666666666667,910,3435.6666666666665,4.777777777777778,3.681921036204744e-05,0.8888888888888888
1669,SKIN40,Leg,-50.44333333333333,910,3697.6666666666665,112.0,1.950686641697878e-06,0.4444444444444444
1682,SKIN40,Forearm,-42.056666666666665,910,3443.3333333333335,316.6666666666667,3.657537453183521e-07,0.08333333333333333
1644,SKIN40,Bicep,-27.86,930,2991.777777777778,639.0,0.0,0.0
1657,SKIN40,Neck,-59.24666666666667,930,3082.8888888888887,44.0,8.778089887640449e-06,0.6666666666666666
1670,SKIN40,Leg,-50.44333333333333,930,3248.3333333333335,451.1111111111111,0.0,0.0
1683,SKIN40,Forearm,-42.056666666666665,930,3020.5,552.1666666666666,0.0,0.0
1645,SKIN40,Bicep,-27.86,950,3098.0,1023.8888888888889,0.0,0.0
1658,SKIN40,Neck,-59.24666666666667,950,2991.5555555555557,503.3333333333333,0.0,0.0
1671,SKIN40,Leg,-50.44333333333333,950,3267.1111111111113,861.8888888888889,0.0,0.0
1684,SKIN40,Forearm,-42.056666666666665,950,3165.1666666666665,962.0833333333334,0.0,0.0
1646,SKIN40,Bicep,-27.86,980,3069.8888888888887,1453.5555555555557,0.0,0.0
1659,SKIN40,Neck,-59.24666666666667,980,2819.4444444444443,981.7777777777778,0.0,0.0
1672,SKIN40,Leg,-50.44333333333333,980,3103.8888888888887,1346.0,0.0,0.0
1685,SKIN40,Forearm,-42.056666666666665,980,3112.25,1378.1666666666667,0.0,0.0
1647,SKIN40,Bicep,-27.86,1030,2566.3333333333335,1694.6666666666667,0.0,0.0
1660,SKIN40,Neck,-59.24666666666667,1030,2500.8888888888887,1411.2222222222222,0.0,0.0
1673,SKIN40,Leg,-50.44333333333333,1030,2633.8888888888887,1622.3333333333333,0.0,0.0
1686,SKIN40,Forearm,-42.056666666666665,1030,2615.0,1606.4166666666667,0.0,0.0
1648,SKIN40,Bicep,-27.86,1080,2443.4444444444443,1830.6666666666667,0.0,0.0
1661,SKIN40,Neck,-59.24666666666667,1080,2409.5555555555557,1637.6666666666667,0.0,0.0
1674,SKIN40,Leg,-50.44333333333333,1080,2491.8888888888887,1781.7777777777778,0.0,0.0
1687,SKIN40,Forearm,-42.056666666666665,1080,2474.3333333333335,1757.25,0.0,0.0
1649,SKIN40,Bicep,-27.86,1100,2431.3333333333335,1895.7777777777778,0.0,0.0
1662,SKIN40,Neck,-59.24666666666667,1100,2373.8888888888887,1733.111111111111,0.0,0.0
1675,SKIN40,Leg,-50.44333333333333,1100,2460.6666666666665,1857.3333333333333,0.0,0.0
1688,SKIN40,Forearm,-42.056666666666665,1100,2469.4166666666665,1816.4166666666667,0.0,0.0
1650,SKIN40,Bicep,-27.86,1210,2841.6666666666665,1715.3333333333333,0.0,0.0
1663,SKIN40,Neck,-59.24666666666667,1210,2827.222222222222,1543.2222222222222,0.0,0.0
1676,SKIN40,Leg,-50.44333333333333,1210,2859.1111111111113,1741.4444444444443,0.0,0.0
1689,SKIN40,Forearm,-42.056666666666665,1210,2882.4166666666665,1592.3333333333333,0.0,0.0
1690,SKIN41,Bicep,-29.898000000000003,700,4095.0,0.0,0.0009643707084893882,1.0
1703,SKIN41,Neck,-61.598,700,4095.0,0.0,0.001948004447565543,1.0
1716,SKIN41,Leg,-55.534000000000006,700,4095.0,0.0,0.002068703183520599,1.0
1729,SKIN41,Forearm,-34.974000000000004,700,4095.0,0.0,0.0010425810510299625,1.0
1691,SKIN41,Bicep,-29.898000000000003,730,4095.0,0.0,0.0014003491729088638,1.0
1704,SKIN41,Neck,-61.598,730,4095.0,0.0,0.002587829666042447,1.0
1717,SKIN41,Leg,-55.534000000000006,730,4095.0,0.0,0.002605385845817728,1.0
1730,SKIN41,Forearm,-34.974000000000004,730,4095.0,0.0,0.0016837473665730336,1.0
1692,SKIN41,Bicep,-29.898000000000003,760,4095.0,0.0,0.001025573501872659,1.0
1705,SKIN41,Neck,-61.598,760,4095.0,0.0,0.0022684047284644193,1.0
1718,SKIN41,Leg,-55.534000000000006,760,4095.0,0.0,0.002241095115480649,1.0
1731,SKIN41,Forearm,-34.974000000000004,760,4095.0,0.0,0.0011998551615168536,1.0
1693,SKIN41,Bicep,-29.898000000000003,800,4095.0,0.0,0.0006988334893882647,1.0
1706,SKIN41,Neck,-61.598,800,4095.0,0.0,0.0019431277309612982,1.0
1719,SKIN41,Leg,-55.534000000000006,800,4095.0,0.0,0.001948004447565543,1.0
1732,SKIN41,Forearm,-34.974000000000004,800,4095.0,0.0,0.0008000863178838952,1.0
1694,SKIN41,Bicep,-29.898000000000003,850,3656.1111111111113,0.0,9.655898876404494e-05,1.0
1707,SKIN41,Neck,-61.598,850,4095.0,0.0,0.0011194502965043696,1.0
1720,SKIN41,Leg,-55.534000000000006,850,4095.0,0.0,0.0011433462078651684,1.0
1733,SKIN41,Forearm,-34.974000000000004,850,4095.0,0.0,0.00020098168305243444,1.0
1695,SKIN41,Bicep,-29.898000000000003,910,2834.8888888888887,520.3333333333334,0.0,0.0
1708,SKIN41,Neck,-61.598,910,4005.5555555555557,0.0,0.00015605493133583021,1.0
1721,SKIN41,Leg,-55.534000000000006,910,4038.1111111111113,3.111111111111111,3.950140449438203e-05,0.8888888888888888
1734,SKIN41,Forearm,-34.974000000000004,910,3465.8333333333335,92.91666666666667,2.3408239700374533e-05,0.75
1696,SKIN41,Bicep,-29.898000000000003,930,2601.8888888888887,751.1111111111111,0.0,0.0
1709,SKIN41,Neck,-61.598,930,3600.222222222222,0.0,3.7063046192259674e-05,1.0
1722,SKIN41,Leg,-55.534000000000006,930,3642.4444444444443,189.66666666666666,0.0,0.0
1735,SKIN41,Forearm,-34.974000000000004,930,3000.3333333333335,151.58333333333334,1.389864232209738e-05,0.75
1697,SKIN41,Bicep,-29.898000000000003,950,2616.6666666666665,1067.7777777777778,0.0,0.0
1710,SKIN41,Neck,-61.598,950,3544.1111111111113,83.88888888888889,1.950686641697878e-06,0.4444444444444444
1723,SKIN41,Leg,-55.534000000000006,950,3596.5555555555557,606.4444444444445,0.0,0.0
1736,SKIN41,Forearm,-34.974000000000004,950,3101.3333333333335,332.75,9.143843632958802e-07,0.25
1698,SKIN41,Bicep,-29.898000000000003,980,2576.1111111111113,1399.111111111111,0.0,0.0
1711,SKIN41,Neck,-61.598,980,3234.1111111111113,742.4444444444445,0.0,0.0
1724,SKIN41,Leg,-55.534000000000006,980,3302.4444444444443,1195.2222222222222,0.0,0.0
1737,SKIN41,Forearm,-34.974000000000004,980,3020.75,910.6666666666666,0.0,0.0
1699,SKIN41,Bicep,-29.898000000000003,1030,2361.3333333333335,1680.6666666666667,0.0,0.0
1712,SKIN41,Neck,-61.598,1030,2697.6666666666665,1259.6666666666667,0.0,0.0
1725,SKIN41,Leg,-55.534000000000006,1030,2752.4444444444443,1553.2222222222222,0.0,0.0
1738,SKIN41,Forearm,-34.974000000000004,1030,2554.9166666666665,1357.25,0.0,0.0
1700,SKIN41,Bicep,-29.898000000000003,1080,2308.1111111111113,1821.5555555555557,0.0,0.0
1713,SKIN41,Neck,-61.598,1080,2526.4444444444443,1552.3333333333333,0.0,0.0
1726,SKIN41,Leg,-55.534000000000006,1080,2557.5555555555557,1740.111111111111,0.0,0.0
1739,SKIN41,Forearm,-34.974000000000004,1080,2412.3333333333335,1617.5,0.0,0.0
1701,SKIN41,Bicep,-29.898000000000003,1100,2319.4444444444443,1868.2222222222222,0.0,0.0
1714,SKIN41,Neck,-61.598,1100,2484.1111111111113,1675.3333333333333,0.0,0.0
1727,SKIN41,Leg,-55.534000000000006,1100,2520.222222222222,1815.5555555555557,0.0,0.0
1740,SKIN41,Forearm,-34.974000000000004,1100,2404.8333333333335,1704.4166666666667,0.0,0.0
1702,SKIN41,Bicep,-29.898000000000003,1210,2672.777777777778,1667.2222222222222,0.0,0.0
1715,SKIN41,Neck,-61.598,1210,2696.6666666666665,1732.5555555555557,0.0,0.0
1728,SKIN41,Leg,-55.534000000000006,1210,2689.0,1889.4444444444443,0.0,0.0
1741,SKIN41,Forearm,-34.974000000000004,1210,2861.75,1552.6666666666667,0.0,0.0
1742,SKIN42,Bicep,-13.782,700,4095.0,0.0,0.00039940308988764046,1.0
1755,SKIN42,Neck,-16.991999999999997,700,4095.0,0.0,0.0003986715823970038,1.0
1768,SKIN42,Leg,-19.022,700,4095.0,0.0,0.0008229459269662922,1.0
1781,SKIN42,Forearm,-19.218,700,4095.0,0.0,0.0007746664325842695,1.0
1743,SKIN42,Bicep,-13.782,730,4095.0,0.0,0.0011075023408239702,1.0
1756,SKIN42,Neck,-16.991999999999997,730,4095.0,0.0,0.0009202364232209738,1.0
1769,SKIN42,Leg,-19.022,730,4095.0,0.0,0.0013924245084269663,1.0
1782,SKIN42,Forearm,-19.218,730,4095.0,0.0,0.0011733380149812733,1.0
1744,SKIN42,Bicep,-13.782,760,4095.0,0.0,0.000659819756554307,1.0
1757,SKIN42,Neck,-16.991999999999997,760,4095.0,0.0,0.0005596032303370787,1.0
1770,SKIN42,Leg,-19.022,760,4095.0,0.0,0.0008756144662921348,1.0
1783,SKIN42,Forearm,-19.218,760,4095.0,0.0,0.0007187061095505618,1.0
1745,SKIN42,Bicep,-13.782,800,4095.0,0.0,0.0001938494850187266,1.0
1758,SKIN42,Neck,-16.991999999999997,800,4095.0,0.0,0.00011118913857677903,1.0
1771,SKIN42,Leg,-19.022,800,4095.0,0.0,0.0003950140449438202,1.0
1784,SKIN42,Forearm,-19.218,800,4095.0,0.0,0.00034929482677902626,1.0
1746,SKIN42,Bicep,-13.782,850,3387.3333333333335,96.66666666666667,7.315074906367041e-07,0.3333333333333333
1759,SKIN42,Neck,-16.991999999999997,850,3609.0,445.0,0.0,0.0
1772,SKIN42,Leg,-19.022,850,3850.5,188.5,1.0972612359550563e-06,0.5
1785,SKIN42,Forearm,-19.218,850,3826.6666666666665,101.5,5.120552434456929e-06,0.3333333333333333
1747,SKIN42,Bicep,-13.782,910,2674.6666666666665,959.6666666666666,0.0,0.0
1760,SKIN42,Neck,-16.991999999999997,910,2899.6666666666665,1249.6666666666667,0.0,0.0
1773,SKIN42,Leg,-19.022,910,2860.0,1071.0,0.0,0.0
1786,SKIN42,Forearm,-19.218,910,2915.0,969.8333333333334,0.0,0.0
1748,SKIN42,Bicep,-13.782,930,2502.6666666666665,1159.0,0.0,0.0
1761,SKIN42,Neck,-16.991999999999997,930,2698.0,1388.3333333333333,0.0,0.0
1774,SKIN42,Leg,-19.022,930,2640.5,1223.5,0.0,0.0
1787,SKIN42,Forearm,-19.218,930,2652.8333333333335,1158.8333333333333,0.0,0.0
1749,SKIN42,Bicep,-13.782,950,2567.6666666666665,1336.3333333333333,0.0,0.0
1762,SKIN42,Neck,-16.991999999999997,950,2728.6666666666665,1566.6666666666667,0.0,0.0
1775,SKIN42,Leg,-19.022,950,2762.0,1559.5,0.0,0.0
1788,SKIN42,Forearm,-19.218,950,2787.5,1402.0,0.0,0.0
1750,SKIN42,Bicep,-13.782,980,2603.0,1601.0,0.0,0.0
1763,SKIN42,Neck,-16.991999999999997,980,2781.3333333333335,1698.3333333333333,0.0,0.0
1776,SKIN42,Leg,-19.022,980,2771.0,1773.5,0.0,0.0
1789,SKIN42,Forearm,-19.218,980,2785.6666666666665,1709.3333333333333,0.0,0.0
1751,SKIN42,Bicep,-13.782,1030,2336.0,1801.6666666666667,0.0,0.0
1764,SKIN42,Neck,-16.991999999999997,1030,2446.6666666666665,1859.6666666666667,0.0,0.0
1777,SKIN42,Leg,-19.022,1030,2421.5,1885.0,0.0,0.0
1790,SKIN42,Forearm,-19.218,1030,2449.6666666666665,1834.5,0.0,0.0
1752,SKIN42,Bicep,-13.782,1080,2302.0,1907.6666666666667,0.0,0.0
1765,SKIN42,Neck,-16.991999999999997,1080,2370.0,1924.3333333333333,0.0,0.0
1778,SKIN42,Leg,-19.022,1080,2341.0,1953.0,0.0,0.0
1791,SKIN42,Forearm,-19.218,1080,2366.3333333333335,1911.8333333333333,0.0,0.0
1753,SKIN42,Bicep,-13.782,1100,2366.3333333333335,1915.0,0.0,0.0
1766,SKIN42,Neck,-16.991999999999997,1100,2372.0,1926.0,0.0,0.0
1779,SKIN42,Leg,-19.022,1100,2349.0,1980.5,0.0,0.0
1792,SKIN42,Forearm,-19.218,1100,2367.5,1951.8333333333333,0.0,0.0
1754,SKIN42,Bicep,-13.782,1210,2648.0,1740.6666666666667,0.0,0.0
1767,SKIN42,Neck,-16.991999999999997,1210,2627.6666666666665,1883.6666666666667,0.0,0.0
1780,SKIN42,Leg,-19.022,1210,2622.5,1865.5,0.0,0.0
1793,SKIN42,Forearm,-19.218,1210,2680.6666666666665,1821.8333333333333,0.0,0.0
1794,SKIN43,Bicep,-13.662,700,4095.0,0.0,0.0005466799313358303,1.0
1807,SKIN43,Neck,-24.828,700,4095.0,0.0,0.0004988881086142321,1.0
1820,SKIN43,Leg,-9.065999999999999,700,4095.0,0.0,0.0010280118601747818,1.0
1833,SKIN43,Forearm,-3.536,700,4095.0,0.0,0.0002704748946629213,1.0
1795,SKIN43,Bicep,-13.662,730,4095.0,0.0,0.0007132198033707866,1.0
1808,SKIN43,Neck,-24.828,730,4095.0,0.0,0.0006605512640449439,1.0
1821,SKIN43,Leg,-9.065999999999999,730,4095.0,0.0,0.001287209347690387,1.0
1834,SKIN43,Forearm,-3.536,730,4095.0,0.0,0.0003628277153558053,1.0
1796,SKIN43,Bicep,-13.662,760,4054.3333333333335,0.0,0.00038330992509363296,1.0
1809,SKIN43,Neck,-24.828,760,4095.0,0.0,0.0002579783083645443,1.0
1822,SKIN43,Leg,-9.065999999999999,760,4095.0,0.0,0.0007992938514357054,1.0
1835,SKIN43,Forearm,-3.536,760,4093.25,0.0,0.00013843779260299627,1.0
1797,SKIN43,Bicep,-13.662,800,3761.6666666666665,0.0,0.00010801927278401997,1.0
1810,SKIN43,Neck,-24.828,800,3933.8888888888887,40.888888888888886,5.26685393258427e-05,0.8888888888888888
1823,SKIN43,Leg,-9.065999999999999,800,4095.0,0.0,0.00024017829275905118,1.0
1836,SKIN43,Forearm,-3.536,800,4029.25,20.666666666666668,4.6816479400749066e-05,0.9166666666666666
1798,SKIN43,Bicep,-13.662,850,3173.4444444444443,272.3333333333333,7.315074906367041e-07,0.2222222222222222
1811,SKIN43,Neck,-24.828,850,3322.222222222222,566.7777777777778,0.0,0.0
1824,SKIN43,Leg,-9.065999999999999,850,3571.3333333333335,146.66666666666666,2.9260299625468166e-06,0.4444444444444444
1837,SKIN43,Forearm,-3.536,850,3416.0,194.66666666666666,4.9376755617977525e-06,0.75
1799,SKIN43,Bicep,-13.662,910,2540.5555555555557,1022.7777777777778,0.0,0.0
1812,SKIN43,Neck,-24.828,910,2688.0,1238.2222222222222,0.0,0.0
1825,SKIN43,Leg,-9.065999999999999,910,2793.4444444444443,972.0,0.0,0.0
1838,SKIN43,Forearm,-3.536,910,2594.0833333333335,850.25,0.0,0.0
1800,SKIN43,Bicep,-13.662,930,2583.5555555555557,1102.5555555555557,0.0,0.0
1813,SKIN43,Neck,-24.828,930,2585.1111111111113,1333.4444444444443,0.0,0.0
1826,SKIN43,Leg,-9.065999999999999,930,2614.6666666666665,1113.3333333333333,0.0,0.0
1839,SKIN43,Forearm,-3.536,930,2709.0833333333335,949.1666666666666,0.0,0.0
1801,SKIN43,Bicep,-13.662,950,2484.1111111111113,1363.7777777777778,0.0,0.0
1814,SKIN43,Neck,-24.828,950,2590.3333333333335,1540.4444444444443,0.0,0.0
1827,SKIN43,Leg,-9.065999999999999,950,2709.3333333333335,1394.6666666666667,0.0,0.0
1840,SKIN43,Forearm,-3.536,950,2591.3333333333335,1274.8333333333333,0.0,0.0
1802,SKIN43,Bicep,-13.662,980,2560.0,1615.0,0.0,0.0
1815,SKIN43,Neck,-24.828,980,2577.777777777778,1755.6666666666667,0.0,0.0
1828,SKIN43,Leg,-9.065999999999999,980,2733.8888888888887,1699.6666666666667,0.0,0.0
1841,SKIN43,Forearm,-3.536,980,2732.0,1567.9166666666667,0.0,0.0
1803,SKIN43,Bicep,-13.662,1030,2332.8888888888887,1752.6666666666667,0.0,0.0
1816,SKIN43,Neck,-24.828,1030,2370.1111111111113,1847.111111111111,0.0,0.0
1829,SKIN43,Leg,-9.065999999999999,1030,2427.3333333333335,1793.3333333333333,0.0,0.0
1842,SKIN43,Forearm,-3.536,1030,2384.8333333333335,1706.9166666666667,0.0,0.0
1804,SKIN43,Bicep,-13.662,1080,2312.777777777778,1866.5555555555557,0.0,0.0
